,F_BUS,T_BUS,BR_R,BR_X,BR_B,RATE_A,RATE_B,RATE_C,TAP,SHIFT,BR_STATUS,ANGMIN,ANGMAX,PF,QF,PT,QT,MU_SF,MU_ST,MU_ANGMIN,MU_ANGMAX
7568,230123,230125,0.00814,0.04956,0.01911,235.9,235.9,235.9,0,0,1,0,0,13.02,-1.12,-13.0,-0.88,0,0,0,0
7569,230138,230123,0.00943,0.04711,0.01013,256.4,256.4,256.4,0,0,1,0,0,-5.03,-6.46,5.03,5.39,0,0,0,0
7570,230123,230208,0.0038,0.01585,0.09379,287.5,287.5,287.5,0,0,1,0,0,-47.3,4.87,47.38,-14.72,0,0,0,0
7571,230125,230208,0.0195,0.08968,0.02273,247.4,247.4,247.4,0,0,1,0,0,-15.52,0.86,15.57,-3.12,0,0,0,0
7572,230126,230127,0.00274,0.01349,0.00521,231.4,231.4,231.4,0,0,1,0,0,-18.23,3.8,18.24,-4.32,0,0,0,0
7573,230140,230126,0.0006,0.00353,0.00195,230.9,230.9,230.9,0,0,1,0,0,-17.99,3.67,17.99,-3.87,0,0,0,0
7574,230127,230228,0.00438,0.02207,0.03064,239.5,239.5,239.5,0,0,1,0,0,-23.64,2.59,23.66,-5.78,0,0,0,0
7575,230128,230223,0.00678,0.03866,0.02394,222.9,222.9,222.9,0,0,1,0,0,-16.47,1.19,16.48,-3.68,0,0,0,0
7576,230129,230210,0.00195,0.01258,0.03947,190.5,190.5,190.5,0,0,1,0,0,-1.36,-2.59,1.36,-1.64,0,0,0,0
7577,230130,230131,0.00213,0.01202,0.00348,254.3,254.3,254.3,0,0,1,0,0,47.62,-5.44,-47.58,5.32,0,0,0,0
7578,230140,230130,0.00538,0.02435,0.02884,218.7,218.7,218.7,0,0,1,0,0,11.19,-5.93,-11.18,2.85,0,0,0,0
7579,230148,230130,0.00347,0.01776,0.02199,266.3,266.3,266.3,0,0,1,0,0,39.8,-12.59,-39.75,10.5,0,0,0,0
7580,230131,230227,0.00166,0.00831,0.00714,253.5,253.5,253.5,0,0,1,0,0,46.09,-5.85,-46.05,5.24,0,0,0,0
7581,230226,230132,0.00192,0.01177,0.01192,256.5,256.5,256.5,0,0,1,0,0,-52.92,13.29,52.98,-14.25,0,0,0,0
7582,230132,230289,0.00364,0.02567,0.00645,260.0,260.0,260.0,0,0,1,0,0,-57.98,12.67,58.1,-12.53,0,0,0,0
7583,230133,230227,0.00194,0.01264,0.03267,252.9,252.9,252.9,0,0,1,0,0,-44.8,2.34,44.83,-5.62,0,0,0,0
7584,230143,230134,0.00161,0.01008,0.00647,273.4,273.4,273.4,0,0,1,0,0,-135.41,18.48,135.69,-17.46,0,0,0,0
7585,230134,230147,0.00102,0.00696,0.01339,219.4,219.4,219.4,0,0,1,0,0,-44.56,4.91,44.58,-6.24,0,0,0,0
7586,230134,230278,0.00241,0.01739,0.05327,254.7,254.7,254.7,0,0,1,0,0,-92.62,12.33,92.82,-16.74,0,0,0,0
7587,230135,230136,0.00789,0.04778,0.01785,235.2,235.2,235.2,0,0,1,0,0,-50.8,-1.02,50.99,0.23,0,0,0,0
7588,230136,230143,0.00353,0.0245,0.02324,249.4,249.4,249.4,0,0,1,0,0,-132.34,20.52,132.92,-19.01,0,0,0,0
7589,230136,230233,0.00371,0.02014,0.00631,241.5,241.5,241.5,0,0,1,0,0,76.65,-22.09,-76.43,22.58,0,0,0,0
7590,230214,230137,0.00143,0.00882,0.00545,232.5,232.5,232.5,0,0,1,0,0,15.92,-2.19,-15.91,1.62,0,0,0,0
7591,230138,230214,0.00523,0.02379,0.01017,250.5,250.5,250.5,0,0,1,0,0,0.43,5.18,-0.43,-6.27,0,0,0,0
7592,230141,230217,0.0011,0.00686,0.00245,244.1,244.1,244.1,0,0,1,0,0,-43.23,12.59,43.25,-12.73,0,0,0,0
7593,230149,230142,0.00572,0.03055,0.02932,214.2,214.2,214.2,0,0,1,0,0,73.27,-12.41,-72.98,10.75,0,0,0,0
7594,230142,230175,0.00289,0.01873,0.00399,254.6,254.6,254.6,0,0,1,0,0,-18.45,-3.65,18.45,3.28,0,0,0,0
7595,230144,230170,0.025,0.1309,0.04272,258.4,258.4,258.4,0,0,1,0,0,-23.05,2.24,23.17,-6.21,0,0,0,0
7596,230201,230144,0.01249,0.05788,0.01511,224.1,224.1,224.1,0,0,1,0,0,-12.83,-0.98,12.85,-0.57,0,0,0,0
7597,230221,230145,0.00287,0.02179,0.01366,247.6,247.6,247.6,0,0,1,0,0,-56.29,2.52,56.37,-3.34,0,0,0,0
7598,230222,230146,0.004,0.01982,0.01121,227.3,227.3,227.3,0,0,1,0,0,-32.42,4.1,32.46,-5.11,0,0,0,0
7599,230146,230274,0.00321,0.0183,0.01772,229.8,229.8,229.8,0,0,1,0,0,-34.87,4.28,34.9,-5.97,0,0,0,0
7600,230147,230199,0.00197,0.01017,0.00709,226.3,226.3,226.3,0,0,1,0,0,-47.74,5.79,47.78,-6.35,0,0,0,0
7601,230148,230216,0.00318,0.01791,0.05186,268.3,268.3,268.3,0,0,1,0,0,-11.01,4.42,11.02,-9.98,0,0,0,0
7602,230247,230149,0.0025,0.01612,0.00794,255.8,255.8,255.8,0,0,1,0,0,66.76,-13.89,-66.66,13.71,0,0,0,0
7603,230278,230149,0.00115,0.00726,0.00279,255.6,255.6,255.6,0,0,1,0,0,17.22,3.2,-17.21,-3.48,0,0,0,0
7604,230150,230179,0.00304,0.02033,0.05368,290.4,290.4,290.4,0,0,1,0,0,-3.73,-7.48,3.73,1.74,0,0,0,0
7605,230244,230150,0.00228,0.01606,0.02906,273.3,273.3,273.3,0,0,1,0,0,8.67,-8.98,-8.67,5.9,0,0,0,0
7606,230151,230160,0.00726,0.0351,0.00978,268.8,268.8,268.8,0,0,1,0,0,-18.33,1.67,18.35,-2.62,0,0,0,0
7607,230151,250109,0.01024,0.05956,0.02973,271.9,271.9,271.9,0,0,1,0,0,13.53,-3.25,-13.51,0.14,0,0,0,0
7608,230152,230156,0.00469,0.02509,0.10811,300.3,300.3,300.3,0,0,1,0,0,161.94,-22.22,-160.79,16.69,0,0,0,0
7609,230152,230258,0.00474,0.02231,0.00504,301.7,301.7,301.7,0,0,1,0,0,-166.64,20.79,167.87,-15.52,0,0,0,0
7610,230153,230166,0.00334,0.02022,0.00922,220.7,220.7,220.7,0,0,1,0,0,-4.76,5.99,4.76,-6.98,0,0,0,0
7611,230247,230153,0.0035,0.01586,0.01337,217.6,217.6,217.6,0,0,1,0,0,-0.86,5.67,0.87,-7.12,0,0,0,0
7612,230154,230179,0.00597,0.02915,0.00586,258.1,258.1,258.1,0,0,1,0,0,-32.72,1.11,32.78,-1.44,0,0,0,0
7613,230154,260008,0.0118,0.06232,0.04959,292.8,292.8,292.8,0,0,1,0,0,86.43,-6.45,-85.6,5.55,0,0,0,0
7614,230155,230241,0.00548,0.01728,0.00507,282.8,282.8,282.8,0,0,1,0,0,-46.57,3.91,46.69,-4.1,0,0,0,0
7615,230244,230155,0.00228,0.01407,0.00406,280.4,280.4,280.4,0,0,1,0,0,-43.97,4.11,44.01,-4.29,0,0,0,0
7616,230176,230156,0.00389,0.01688,0.01834,261.0,261.0,261.0,0,0,1,0,0,-17.22,2.58,17.23,-4.51,0,0,0,0
7617,230156,260011,0.012,0.0578,0.06218,311.3,311.3,311.3,0,0,1,0,0,140.32,-13.08,-138.11,17.05,0,0,0,0
7618,230180,230157,0.00269,0.01737,0.04501,291.4,291.4,291.4,0,0,1,0,0,64.79,-3.11,-64.69,-1.08,0,0,0,0
7619,230157,230241,0.00616,0.03432,0.01597,290.8,290.8,290.8,0,0,1,0,0,61.3,0.48,-61.09,-1.0,0,0,0,0
7620,230180,230158,0.0043,0.02299,0.00753,289.2,289.2,289.2,0,0,1,0,0,-99.42,10.94,99.82,-9.63,0,0,0,0
7621,230158,230258,0.00362,0.02313,0.03744,292.9,292.9,292.9,0,0,1,0,0,-109.62,7.98,110.03,-9.47,0,0,0,0
7622,230246,230159,0.00471,0.02509,0.01344,233.7,233.7,233.7,0,0,1,0,0,20.63,-1.49,-20.62,0.13,0,0,0,0
7623,230159,230248,0.00243,0.01584,0.01172,278.5,278.5,278.5,0,0,1,0,0,34.17,0.65,-34.15,-1.74,0,0,0,0
7624,230161,230160,0.00305,0.01876,0.04614,295.6,295.6,295.6,0,0,1,0,0,49.84,-6.82,-49.77,2.25,0,0,0,0
7625,230160,250111,0.00744,0.0413,0.01436,269.4,269.4,269.4,0,0,1,0,0,26.12,-1.28,-26.07,-0.01,0,0,0,0
7626,230163,230161,0.00383,0.02699,0.02115,294.7,294.7,294.7,0,0,1,0,0,52.05,-7.76,-51.95,6.14,0,0,0,0
7627,230173,230162,0.00712,0.03347,0.01393,229.9,229.9,229.9,0,0,1,0,0,-21.85,2.94,21.89,-4.31,0,0,0,0
7628,230174,230162,0.00409,0.02136,0.01207,236.4,236.4,236.4,0,0,1,0,0,-16.02,2.05,16.03,-3.31,0,0,0,0
7629,230162,230258,0.00373,0.03043,0.02881,262.3,262.3,262.3,0,0,1,0,0,-42.17,6.34,42.23,-8.97,0,0,0,0
7630,230163,230164,0.00283,0.01916,0.01385,274.8,274.8,274.8,0,0,1,0,0,27.89,-9.59,-27.87,8.24,0,0,0,0
7631,230178,230163,0.00245,0.0149,0.02083,260.5,260.5,260.5,0,0,1,0,0,49.51,-8.76,-49.45,6.85,0,0,0,0
7632,230163,230249,0.00334,0.01847,0.00688,263.3,263.3,263.3,0,0,1,0,0,-34.65,9.67,34.69,-10.19,0,0,0,0
7633,230164,230198,0.00229,0.01322,0.00688,274.6,274.6,274.6,0,0,1,0,0,27.43,-8.36,-27.42,7.71,0,0,0,0
7634,230180,230165,0.0094,0.03861,0.00988,238.8,238.8,238.8,0,0,1,0,0,33.31,-8.28,-33.21,7.63,0,0,0,0
7635,230165,230246,0.00327,0.01574,0.00995,218.8,218.8,218.8,0,0,1,0,0,31.48,-8.23,-31.45,7.3,0,0,0,0
7636,230246,230166,0.00347,0.01794,0.00678,230.4,230.4,230.4,0,0,1,0,0,9.01,-6.27,-9.01,5.55,0,0,0,0
7637,230173,230167,0.00503,0.03095,0.02399,254.8,254.8,254.8,0,0,1,0,0,71.9,-11.62,-71.65,10.51,0,0,0,0
7638,230167,230247,0.00665,0.03934,0.05274,249.9,249.9,249.9,0,0,1,0,0,70.0,-11.04,-69.7,7.08,0,0,0,0
7639,230199,230168,0.00347,0.02351,0.01351,235.6,235.6,235.6,0,0,1,0,0,-53.48,5.9,53.58,-6.75,0,0,0,0
7640,230168,230268,0.00231,0.01279,0.01765,242.0,242.0,242.0,0,0,1,0,0,-56.74,5.92,56.81,-7.46,0,0,0,0
7641,230169,230172,0.00335,0.01881,0.01102,218.8,218.8,218.8,0,0,1,0,0,-5.57,-0.81,5.57,-0.38,0,0,0,0
7642,230169,230177,0.00274,0.01395,0.00436,212.6,212.6,212.6,0,0,1,0,0,3.69,0.13,-3.69,-0.6,0,0,0,0
7643,230178,230170,0.00544,0.02528,0.02025,268.9,268.9,268.9,0,0,1,0,0,25.39,-7.95,-25.35,5.91,0,0,0,0
7644,230172,230201,0.0004,0.00235,0.00347,219.3,219.3,219.3,0,0,1,0,0,-8.58,-0.15,8.58,-0.22,0,0,0,0
7645,230174,230173,0.00618,0.03045,0.01924,234.2,234.2,234.2,0,0,1,0,0,12.93,-2.8,-12.92,0.74,0,0,0,0
7646,230173,230258,0.00674,0.04716,0.01657,261.6,261.6,261.6,0,0,1,0,0,-42.82,6.51,42.94,-7.5,0,0,0,0
7647,230175,230296,0.00384,0.01941,0.00902,257.8,257.8,257.8,0,0,1,0,0,-21.39,-4.11,21.41,3.21,0,0,0,0
7648,230176,230245,0.00154,0.00783,0.0053,286.6,286.6,286.6,0,0,1,0,0,48.73,0.53,-48.7,-0.93,0,0,0,0
7649,230176,230248,0.00242,0.01354,0.01729,288.0,288.0,288.0,0,0,1,0,0,-32.24,-3.32,32.27,1.59,0,0,0,0
7650,230181,230178,0.00836,0.03207,0.03456,285.9,285.9,285.9,0,0,1,0,0,78.78,-17.88,-78.29,16.03,0,0,0,0
7651,230179,230245,0.00638,0.02758,0.02563,272.1,272.1,272.1,0,0,1,0,0,-37.72,-0.6,37.8,-1.78,0,0,0,0
7652,230188,230181,0.00255,0.01791,0.01734,291.1,291.1,291.1,0,0,1,0,0,38.99,-11.95,-38.95,10.34,0,0,0,0
7653,230181,250177,0.00294,0.01073,0.07045,310.4,310.4,310.4,0,0,1,0,0,-42.62,7.01,42.67,-14.49,0,0,0,0
7654,230182,230249,0.00362,0.01916,0.01945,267.8,267.8,267.8,0,0,1,0,0,39.74,-10.58,-39.69,8.76,0,0,0,0
7655,230182,250169,0.00712,0.04569,0.04636,268.4,268.4,268.4,0,0,1,0,0,-40.62,10.5,40.74,-14.74,0,0,0,0
7656,230185,230183,0.01017,0.03853,0.01974,240.6,240.6,240.6,0,0,1,0,0,36.01,-4.52,-35.89,2.83,0,0,0,0
7657,230186,230184,0.00687,0.03555,0.01113,194.2,194.2,194.2,0,0,1,0,0,1.88,-0.91,-1.88,-0.3,0,0,0,0
7658,230185,230189,0.00633,0.03521,0.04015,235.4,235.4,235.4,0,0,1,0,0,-37.66,4.37,37.75,-8.28,0,0,0,0
7659,230186,230187,0.00211,0.01645,0.03288,259.9,259.9,259.9,0,0,1,0,0,49.67,-16.75,-49.62,13.58,0,0,0,0
7660,250294,230186,0.00336,0.02079,0.014,273.4,273.4,273.4,0,0,1,0,0,53.23,-18.13,-53.13,17.21,0,0,0,0
7661,230187,230189,0.00614,0.0265,0.01666,258.7,258.7,258.7,0,0,1,0,0,47.74,-13.8,-47.6,12.58,0,0,0,0
7662,230188,230190,0.00703,0.03625,0.01518,206.2,206.2,206.2,0,0,1,0,0,2.34,-1.12,-2.34,-0.53,0,0,0,0
7663,250178,230188,0.00873,0.0353,0.03522,263.7,263.7,263.7,0,0,1,0,0,19.68,-10.83,-19.64,7.16,0,0,0,0
7664,230188,250300,0.0069,0.03364,0.02421,298.1,298.1,298.1,0,0,1,0,0,-25.23,5.08,25.27,-7.5,0,0,0,0
7665,230189,230253,0.00218,0.01185,0.0039,262.5,262.5,262.5,0,0,1,0,0,8.62,-4.68,-8.62,4.26,0,0,0,0
7666,230191,230193,0.00844,0.02148,0.02514,106.5,106.5,106.5,0,0,1,0,0,-1.31,4.68,1.31,-7.24,0,0,0,0
7667,230193,230192,0.01826,0.04686,0.00373,117.0,117.0,117.0,0,0,1,0,0,7.77,-2.21,-7.76,1.86,0,0,0,0
7668,230195,230192,0.0231,0.06188,0.00372,108.7,108.7,108.7,0,0,1,0,0,-2.06,2.77,2.06,-3.14,0,0,0,0
7669,230194,230193,0.03221,0.06559,0.00234,91.9,91.9,91.9,0,0,1,0,0,10.32,-6.95,-10.28,6.81,0,0,0,0
7670,230193,230196,0.02504,0.06145,0.00519,67.1,67.1,67.1,0,0,1,0,0,-7.0,2.34,7.02,-2.84,0,0,0,0
7671,230198,230200,0.00554,0.02322,0.03542,273.1,273.1,273.1,0,0,1,0,0,23.44,-8.69,-23.41,4.96,0,0,0,0
7672,230206,230219,0.00173,0.00995,0.02908,247.2,247.2,247.2,0,0,1,0,0,-66.78,8.62,66.86,-11.31,0,0,0,0
7673,230206,230222,0.00191,0.01239,0.01216,269.8,269.8,269.8,0,0,1,0,0,-128.3,5.11,128.59,-4.5,0,0,0,0
7674,230238,230206,0.00093,0.00572,0.00329,290.5,290.5,290.5,0,0,1,0,0,-179.2,20.62,179.48,-19.24,0,0,0,0
7675,230208,230207,0.00055,0.02558,0.0,393.7,393.7,393.7,1,0,1,0,0,-80.85,15.89,80.88,-14.29,0,0,0,0
7676,230273,230207,0.00094,0.01101,0.19398,1012.7,1012.7,1012.7,0,0,1,0,0,147.78,-69.33,-147.56,51.09,0,0,0,0
7677,230209,230219,0.00228,0.01413,0.00922,256.4,256.4,256.4,0,0,1,0,0,78.49,-9.07,-78.36,8.9,0,0,0,0
7678,230274,230209,0.00187,0.01079,0.02186,267.9,267.9,267.9,0,0,1,0,0,101.97,-2.17,-101.79,0.87,0,0,0,0
7679,230210,230222,0.00362,0.017,0.00478,222.3,222.3,222.3,0,0,1,0,0,23.06,-4.81,-23.04,4.38,0,0,0,0
7680,230274,230210,0.00484,0.02442,0.005,229.2,229.2,229.2,0,0,1,0,0,36.18,-5.18,-36.12,4.95,0,0,0,0
7681,230226,230211,0.00109,0.00593,0.0076,201.4,201.4,201.4,0,0,1,0,0,26.13,-50.38,-26.1,49.73,0,0,0,0
7682,230233,230213,0.00498,0.03194,0.01311,234.0,234.0,234.0,0,0,1,0,0,72.45,2.47,-72.22,-2.37,0,0,0,0
7683,230220,230215,0.00124,0.00716,0.00326,266.0,266.0,266.0,0,0,1,0,0,-108.73,45.76,108.89,-45.18,0,0,0,0
7684,230215,230261,0.00016,0.00114,0.00112,273.1,273.1,273.1,0,0,1,0,0,-123.99,43.3,124.02,-43.23,0,0,0,0
7685,230216,230225,0.00134,0.00654,0.00153,277.9,277.9,277.9,0,0,1,0,0,-35.42,1.38,35.43,-1.47,0,0,0,0
7686,230228,230217,0.00316,0.0203,0.0058,248.9,248.9,248.9,0,0,1,0,0,49.62,-11.22,-49.55,11.08,0,0,0,0
7687,230218,230221,0.00183,0.01226,0.00519,227.0,227.0,227.0,0,0,1,0,0,-41.46,7.47,41.49,-7.82,0,0,0,0
7688,230240,230218,0.0041,0.02585,0.00966,243.9,243.9,243.9,0,0,1,0,0,-11.18,-20.7,11.2,19.8,0,0,0,0
7689,230220,230239,0.00164,0.00668,0.00418,308.0,308.0,308.0,0,0,1,0,0,164.26,-46.06,-163.82,47.42,0,0,0,0
7690,230289,230220,0.00122,0.00577,0.00396,294.5,294.5,294.5,0,0,1,0,0,80.5,1.88,-80.43,-1.96,0,0,0,0
7691,230229,230223,0.00296,0.01693,0.00459,250.9,250.9,250.9,0,0,1,0,0,49.5,6.42,-49.43,-6.53,0,0,0,0
7692,230231,230224,0.00215,0.01347,0.01169,253.6,253.6,253.6,0,0,1,0,0,-1.39,-1.35,1.39,0.1,0,0,0,0
7693,230289,230224,0.00144,0.00799,0.00347,304.3,304.3,304.3,0,0,1,0,0,204.27,-22.05,-203.7,24.81,0,0,0,0
7694,230225,230226,0.00121,0.00741,0.00543,275.1,275.1,275.1,0,0,1,0,0,101.47,-37.93,-101.34,38.15,0,0,0,0
7695,230231,230225,0.00307,0.02073,0.00327,264.1,264.1,264.1,0,0,1,0,0,-14.91,-4.35,14.91,4.04,0,0,0,0
7696,230289,230225,0.00124,0.00789,0.00471,306.4,306.4,306.4,0,0,1,0,0,171.36,-27.76,-171.02,29.46,0,0,0,0
7697,230226,230232,0.00146,0.00773,0.02093,283.1,283.1,283.1,0,0,1,0,0,119.53,-2.04,-119.33,0.81,0,0,0,0
7698,230230,230229,0.0031,0.01422,0.00621,260.4,260.4,260.4,0,0,1,0,0,62.94,-31.01,-62.8,30.98,0,0,0,0
7699,230230,230239,0.00202,0.01063,0.02603,305.8,305.8,305.8,0,0,1,0,0,-150.54,51.27,151.02,-51.58,0,0,0,0
7700,230237,230232,0.00182,0.00788,0.00251,279.0,279.0,279.0,0,0,1,0,0,-109.13,4.35,109.33,-3.75,0,0,0,0
7701,230235,230234,0.00042,0.02743,0.0,469.5,469.5,469.5,1,0,1,0,0,-154.66,9.34,154.76,-3.21,0,0,0,0
7702,230235,230234,0.00042,0.02743,0.0,469.5,469.5,469.5,1,0,1,0,0,-154.66,9.34,154.76,-3.21,0,0,0,0
7703,230234,230283,0.00093,0.01113,0.17193,1207.5,1207.5,1207.5,0,0,1,0,0,221.9,-65.76,-221.45,52.68,0,0,0,0
7704,230288,230234,0.00108,0.01315,0.23153,1035.5,1035.5,1035.5,0,0,1,0,0,534.33,-61.43,-531.42,72.17,0,0,0,0
7705,230238,230236,0.00062,0.00379,0.00817,285.4,285.4,285.4,0,0,1,0,0,166.0,-23.93,-165.84,24.06,0,0,0,0
7706,230236,230261,0.00123,0.00695,0.00238,272.9,272.9,272.9,0,0,1,0,0,133.04,-35.16,-132.82,36.13,0,0,0,0
7707,230243,230242,0.00042,0.01862,0.0,484.8,484.8,484.8,1,0,1,0,0,-221.77,8.59,221.96,-0.03,0,0,0,0
7708,230243,230242,0.00042,0.01862,0.0,484.8,484.8,484.8,1,0,1,0,0,-221.77,8.59,221.96,-0.03,0,0,0,0
7709,230242,230257,0.00118,0.01388,0.21328,1548.6,1548.6,1548.6,0,0,1,0,0,-813.83,70.18,821.21,-6.4,0,0,0,0
7710,230267,230242,0.00125,0.01539,0.42705,1433.8,1433.8,1433.8,0,0,1,0,0,549.9,-4.46,-546.41,1.45,0,0,0,0
7711,230243,230244,0.00576,0.02906,0.01299,314.5,314.5,314.5,0,0,1,0,0,108.21,-13.54,-107.57,15.38,0,0,0,0
7712,230250,230256,0.00121,0.00707,0.00325,236.5,236.5,236.5,0,0,1,0,0,17.38,4.07,-17.38,-4.39,0,0,0,0
7713,230252,230256,0.00404,0.01913,0.01047,257.9,257.9,257.9,0,0,1,0,0,51.7,1.88,-51.6,-2.54,0,0,0,0
7714,230258,230257,0.00037,0.02567,0.0,550.0,550.0,550.0,1,0,1,0,0,-363.07,41.46,363.52,-10.02,0,0,0,0
7715,230257,230259,0.00017,0.00953,0.0,1115.4,1115.4,1115.4,1,0,1,0,0,-739.27,29.16,740.13,19.16,0,0,0,0
7716,230257,230260,0.00025,0.01328,0.0,1080.3,1080.3,1080.3,1,0,1,0,0,-715.65,44.09,716.84,19.16,0,0,0,0
7717,230267,230257,0.00105,0.01094,0.29105,1012.4,1012.4,1012.4,0,0,1,0,0,-269.47,32.93,270.2,-56.84,0,0,0,0
7718,230261,230262,0.00201,0.06118,0.0,272.8,272.8,272.8,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7719,230263,230264,0.00043,0.01873,0.0,767.0,767.0,767.0,1,0,1,0,0,-507.92,9.03,508.95,35.66,0,0,0,0
7720,230263,230265,0.00018,0.01341,0.0,767.0,767.0,767.0,1,0,1,0,0,-508.52,-3.59,508.95,35.66,0,0,0,0
7721,230263,230266,0.00042,0.02628,0.0,574.9,574.9,574.9,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7722,230267,230270,0.00113,0.06083,0.0,213.6,213.6,213.6,1,0,1,0,0,57.04,-0.47,-57.0,2.3,0,0,0,0
7723,230267,230271,0.00017,0.01147,0.0,1111.5,1111.5,1111.5,1,0,1,0,0,-736.69,-33.55,737.54,91.11,0,0,0,0
7724,230267,230272,0.00023,0.01432,0.0,1111.5,1111.5,1111.5,1,0,1,0,0,-736.39,-19.4,737.54,91.11,0,0,0,0
7725,230273,230267,0.00147,0.01526,0.37898,1500.0,1459.0,1459.0,0,0,1,0,0,-1265.38,172.83,1287.9,20.18,0,0,0,0
7726,230277,230267,0.00068,0.00904,0.15441,1002.3,1002.3,1002.3,0,0,1,0,0,152.44,-19.57,-152.29,4.78,0,0,0,0
7727,230268,230270,0.0066,0.1719,0.0,83.0,83.0,83.0,1,0,1,0,0,-56.81,7.46,57.0,-2.3,0,0,0,0
7728,230269,230270,0.0,0.01,0.0,75.0,75.0,75.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7729,230274,230273,0.00051,0.03637,0.0,398.6,398.6,398.6,1,0,1,0,0,-184.42,15.96,184.58,-4.36,0,0,0,0
7730,230273,230275,0.00084,0.03995,0.0,375.3,375.3,375.3,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7731,230273,230276,0.00053,0.03505,0.0,388.1,388.1,388.1,1,0,1,0,0,-94.83,-52.15,94.89,55.99,0,0,0,0
7732,230273,230288,0.00058,0.00621,0.1053,1200.0,1155.7,1155.7,0,0,1,0,0,1027.85,-46.98,-1022.11,97.19,0,0,0,0
7733,230277,230280,0.00119,0.06247,0.0,211.6,211.6,211.6,1,0,1,0,0,110.49,2.6,-110.36,4.45,0,0,0,0
7734,230277,230281,0.00044,0.02516,0.0,411.8,411.8,411.8,1,0,1,0,0,-131.05,8.17,131.12,-4.17,0,0,0,0
7735,230277,230282,0.00065,0.02804,0.0,416.6,416.6,416.6,1,0,1,0,0,-131.88,8.8,131.98,-4.28,0,0,0,0
7736,230278,230280,0.00284,0.08068,0.0,200.0,200.0,200.0,1,0,1,0,0,-110.04,13.54,110.36,-4.45,0,0,0,0
7737,230279,230280,0.0,0.01,0.0,75.0,75.0,75.0,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7738,230283,230284,0.00033,0.01843,0.0,560.3,560.3,560.3,1,0,1,0,0,-297.0,-53.9,297.28,69.42,0,0,0,0
7739,230283,230285,0.00038,0.0313,0.0,419.6,419.6,419.6,1,0,1,0,0,-95.23,2.47,95.26,0.16,0,0,0,0
7740,230283,230286,0.00043,0.02865,0.0,419.2,419.2,419.2,1,0,1,0,0,-133.64,4.37,133.71,0.36,0,0,0,0
7741,230283,230287,0.00039,0.02244,0.0,418.7,418.7,418.7,1,0,1,0,0,-88.55,2.35,88.58,-0.73,0,0,0,0
7742,230289,230288,0.00053,0.02611,0.0,469.8,469.8,469.8,1,0,1,0,0,-243.59,32.52,243.89,-17.88,0,0,0,0
7743,230289,230288,0.00053,0.02611,0.0,469.8,469.8,469.8,1,0,1,0,0,-243.59,32.52,243.89,-17.88,0,0,0,0
7744,230288,230291,0.00038,0.0246,0.0,252.9,252.9,252.9,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7745,230289,230290,0.00106,0.04216,0.0,298.6,298.6,298.6,1,0,1,0,0,-27.04,-4.58,27.05,4.88,0,0,0,0
7746,230292,230293,0.00112,0.03836,0.0,267.9,267.9,267.9,1,0,1,0,0,-7.16,-0.52,7.16,0.54,0,0,0,0
7747,230292,230294,0.00137,0.04785,0.0,267.5,267.5,267.5,1,0,1,0,0,-10.84,-0.26,10.84,0.31,0,0,0,0
7748,230292,230295,0.00197,0.04576,0.0,266.8,266.8,266.8,1,0,1,0,0,-12.36,-0.05,12.36,0.12,0,0,0,0
7749,230296,230297,0.00092,0.02731,0.0,223.5,223.5,223.5,1,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0
7750,240001,240016,0.01063,0.05528,0.03603,271.1,271.1,271.1,0,0,1,0,0,17.74,-4.65,-17.71,0.82,0,0,0,0
7751,240001,240043,0.00678,0.0432,0.13197,306.3,306.3,306.3,0,0,1,0,0,-109.07,14.97,109.83,-24.74,0,0,0,0
7752,240002,240013,0.00637,0.04367,0.02344,338.8,338.8,338.8,0,0,1,0,0,-105.24,12.81,105.9,-10.83,0,0,0,0
7753,240002,240013,0.00637,0.04367,0.02344,338.8,338.8,338.8,0,0,1,0,0,-105.24,12.81,105.9,-10.83,0,0,0,0
7754,240003,240004,0.00917,0.05402,0.01156,309.3,309.3,309.3,0,0,1,0,0,-69.35,4.92,69.76,-3.75,0,0,0,0
7755,240109,240003,0.00908,0.06452,0.06116,282.5,282.5,282.5,0,0,1,0,0,68.38,-5.92,-67.99,2.07,0,0,0,0
7756,240003,240313,0.00687,0.0468,0.01477,321.3,321.3,321.3,0,0,1,0,0,137.34,-6.99,-136.14,13.59,0,0,0,0
7757,240004,240008,0.00982,0.06829,0.02821,294.3,294.3,294.3,0,0,1,0,0,-51.16,0.88,51.4,-2.32,0,0,0,0
7758,240013,240004,0.01403,0.0857,0.02638,302.8,302.8,302.8,0,0,1,0,0,-40.28,6.7,40.5,-8.24,0,0,0,0
7759,240004,240306,0.01723,0.08029,0.04484,302.7,302.7,302.7,0,0,1,0,0,-70.39,7.5,71.19,-8.68,0,0,0,0
