bus_name,BUS_I,BUS_TYPE,PD,QD,GS,BS,BUS_AREA,VM,VA,BASE_KV,ZONE,VMAX,VMIN,LAM_P,LAM_Q,MU_VMAX,MU_VMIN
ROCK ISLAND 1 1,230006,1,2.26,0.68,0,0.0,6,1.0393444,-5.579377,138.0,1,1.1,0.9,27.45,0.01,0,0
SHERIDAN 1 1,230007,1,2.49,0.53,0,0.0,6,1.0332452,-6.768233,138.0,1,1.1,0.9,27.45,0.02,0,0
GLIDDEN 1 1,230008,1,1.73,0.38,0,0.0,6,1.035507,-7.724957,138.0,1,1.1,0.9,27.45,0.02,0,0
SHERIDAN 2 1,230009,1,0.93,0.3,0,0.0,6,1.0398374,-5.803446,138.0,1,1.1,0.9,27.45,0.02,0,0
DIME BOX 1 1,230010,1,4.16,1.5,0,0.0,6,1.0392941,-2.951061,138.0,1,1.1,0.9,27.45,0.01,0,0
CARMINE 1 1,230011,1,9.0,2.18,0,0.0,6,1.0363718,-4.181916,138.0,1,1.1,0.9,27.45,0.02,0,0
LEXINGTON 1 1,230012,1,9.3,2.18,0,0.0,6,1.0407255,-2.532891,138.0,1,1.1,0.9,27.45,0.01,0,0
LEXINGTON 2 1,230013,1,1.73,0.6,0,0.0,6,1.0422637,-2.047786,138.0,1,1.1,0.9,27.46,0.01,0,0
LINCOLN 2 1,230014,1,1.12,0.08,0,16.2,6,1.0403583,-2.735797,138.0,1,1.1,0.9,27.45,0.01,0,0
LEDBETTER 1 1,230015,1,8.7,2.79,0,0.0,6,1.0376687,-1.770178,138.0,1,1.1,0.9,27.45,0.01,0,0
BRENHAM 1 1,230016,1,10.1,2.79,0,0.0,6,1.0342212,-8.406592,138.0,1,1.1,0.9,27.46,0.01,0,0
BRENHAM 2 1,230017,1,5.0,1.13,0,0.0,6,1.0359617,-8.464871,138.0,1,1.1,0.9,27.47,0.0,0,0
BURTON 1 1,230018,1,7.5,1.2,0,0.0,6,1.0368244,-5.582974,138.0,1,1.1,0.9,27.46,0.01,0,0
ROUND TOP 1 1,230019,1,8.0,1.8,0,0.0,6,1.0331111,-6.545044,138.0,1,1.1,0.9,27.45,0.02,0,0
LA GRANGE 2 1,230020,1,4.07,1.13,0,0.0,6,1.0340756,-5.179114,138.0,1,1.1,0.9,27.45,0.02,0,0
ROUND TOP 2 1,230021,1,6.1,1.95,0,0.0,6,1.0305252,-7.361919,138.0,1,1.1,0.9,27.45,0.02,0,0
LA GRANGE 3 1,230022,1,4.07,0.9,0,14.3,6,1.0375387,-7.684072,138.0,1,1.1,0.9,27.45,0.02,0,0
FAYETTEVILLE 1 1,230023,1,9.1,3.01,0,0.0,6,1.0330385,-6.523258,138.0,1,1.1,0.9,27.46,0.02,0,0
BURTON 2 1,230024,1,4.07,0.6,0,0.0,6,1.0339864,-7.853731,138.0,1,1.1,0.9,27.46,0.02,0,0
INDUSTRY 1 1,230025,1,0.08,0.01,0,0.0,6,1.0281263,-8.80197,138.0,1,1.1,0.9,27.45,0.02,0,0
INDUSTRY 2 1,230026,1,5.7,1.95,0,0.0,6,1.0291209,-8.284765,138.0,1,1.1,0.9,27.45,0.02,0,0
BLEIBLERVILLE 1 1,230027,1,7.5,1.5,0,0.0,6,1.0278031,-8.479925,138.0,1,1.1,0.9,27.45,0.02,0,0
NEW ULM 1 1,230028,1,6.7,2.18,0,0.0,6,1.0351917,-9.374652,138.0,1,1.1,0.9,27.45,0.02,0,0
GLIDDEN 2 1,230029,1,5.0,0.6,0,0.0,6,1.0356429,-8.612849,138.0,1,1.1,0.9,27.45,0.02,0,0
GLIDDEN 3 1,230030,1,0.76,0.22,0,0.0,6,1.0366016,-8.220731,138.0,1,1.1,0.9,27.45,0.02,0,0
DIME BOX 2 1,230031,1,4.7,1.13,0,0.0,6,1.0389133,-3.642239,138.0,1,1.1,0.9,27.45,0.01,0,0
COLUMBUS 1 1,230033,1,3.61,0.22,0,0.0,6,1.0345097,-9.041563,138.0,1,1.1,0.9,27.45,0.02,0,0
ELLINGER 1 1,230034,1,3.09,0.22,0,0.0,6,1.0396793,-4.722891,138.0,1,1.1,0.9,27.45,0.01,0,0
SCHULENBURG 4 1,230035,1,2.18,0.75,0,0.0,6,1.0375504,-8.036707,138.0,1,1.1,0.9,27.45,0.02,0,0
GIDDINGS 2 1,230036,1,1.4,0.38,0,0.0,6,1.0394841,-2.540189,138.0,1,1.1,0.9,27.45,0.01,0,0
SEALY 6 1,230037,1,9.4,3.31,0,0.0,7,1.0366068,-12.931389,138.0,1,1.1,0.9,27.45,0.02,0,0
HEMPSTEAD 1 1,230038,1,4.33,0.53,0,0.0,7,1.0169388,-14.092681,138.0,1,1.1,0.9,27.46,0.02,0,0
SEALY 7 1,230039,1,16.8,5.24,0,0.0,7,1.0359761,-15.55105,138.0,1,1.1,0.9,27.42,0.01,0,0
BELLVILLE 1 1,230040,1,9.1,1.88,0,60.1,7,1.0396568,-12.350744,138.0,1,1.1,0.9,27.45,0.02,0,0
ALLEYTON 1 1,230041,1,1.95,0.6,0,0.0,6,1.0299143,-9.663001,138.0,1,1.1,0.9,27.45,0.02,0,0
BELLVILLE 2 1,230042,1,5.4,1.43,0,0.0,7,1.026494,-12.603521,138.0,1,1.1,0.9,27.46,0.02,0,0
BRENHAM 3 1,230043,1,8.0,1.2,0,0.0,6,1.0331538,-8.891095,138.0,1,1.1,0.9,27.47,0.01,0,0
BRENHAM 4 1,230044,1,5.4,1.58,0,0.0,6,1.0358539,-8.942558,138.0,1,1.1,0.9,27.47,0.0,0,0
WASHINGTON 1 1,230045,1,3.01,0.9,0,0.0,6,1.0359683,-9.311855,138.0,1,1.1,0.9,27.48,-0.01,0,0
WASHINGTON 2 1,230046,1,3.98,0.83,0,0.0,6,1.0351342,-9.578369,138.0,1,1.1,0.9,27.48,-0.01,0,0
WASHINGTON 3 1,230047,1,1.95,0.68,0,0.0,6,1.0347551,-9.346902,138.0,1,1.1,0.9,27.47,0.0,0,0
WASHINGTON 4 1,230048,1,2.86,0.83,0,0.0,6,1.0350309,-10.166036,138.0,1,1.1,0.9,27.48,-0.02,0,0
CHAPPELL HILL 1 1,230049,1,3.98,1.13,0,0.0,6,1.0254139,-10.336449,138.0,1,1.1,0.9,27.46,0.02,0,0
CHAPPELL HILL 2 1,230050,1,6.3,2.11,0,0.0,6,1.0219145,-11.897762,138.0,1,1.1,0.9,27.46,0.02,0,0
PRAIRIE VIEW 2 1,230051,1,2.56,0.6,0,0.0,7,1.0144036,-16.496104,138.0,1,1.1,0.9,27.46,0.01,0,0
HEMPSTEAD 2 1,230052,1,4.25,1.43,0,0.0,7,1.0169583,-16.601787,138.0,1,1.1,0.9,27.46,0.01,0,0
PLANTERSVILLE 1 1,230053,1,8.0,2.64,0,0.0,8,1.0258015,-18.062322,138.0,1,1.1,0.9,27.46,0.0,0,0
PRAIRIE VIEW 3 1,230054,1,3.01,0.98,0,0.0,7,1.0155053,-15.295921,138.0,1,1.1,0.9,27.46,0.01,0,0
BLEIBLERVILLE 2 1,230055,1,6.0,1.88,0,0.0,6,1.0316449,-10.959786,138.0,1,1.1,0.9,27.46,0.02,0,0
BELLVILLE 3 1,230056,1,5.8,1.05,0,0.0,7,1.031745,-11.732249,138.0,1,1.1,0.9,27.46,0.02,0,0
BLEIBLERVILLE 3 1,230057,1,4.42,0.22,0,0.0,6,1.0362994,-11.346646,138.0,1,1.1,0.9,27.45,0.02,0,0
CAT SPRING 1 1,230058,1,3.89,0.75,0,0.0,7,1.0277456,-10.789263,138.0,1,1.1,0.9,27.45,0.02,0,0
CAT SPRING 2 1,230059,1,2.41,0.68,0,0.0,6,1.0330905,-10.49538,138.0,1,1.1,0.9,27.45,0.02,0,0
ALLEYTON 2 1,230060,1,1.88,0.53,0,0.0,6,1.0342954,-9.571068,138.0,1,1.1,0.9,27.45,0.02,0,0
ALLEYTON 3 1,230061,1,1.49,0.3,0,0.0,6,1.034753,-10.2641,138.0,1,1.1,0.9,27.45,0.02,0,0
ALTAIR 2 1,230062,1,0.95,0.15,0,31.2,6,1.0402519,-8.419794,138.0,1,1.1,0.9,27.45,0.02,0,0
PRAIRIE VIEW 4 1,230063,1,17.8,6.4,0,0.0,7,1.0207788,-17.176919,138.0,1,1.1,0.9,27.46,0.01,0,0
HEMPSTEAD 3 1,230064,1,1.73,0.6,0,0.0,7,1.0212346,-13.739031,138.0,1,1.1,0.9,27.46,0.02,0,0
SEALY 8 1,230065,1,1.14,0.3,0,0.0,7,1.0360284,-15.533287,138.0,1,1.1,0.9,27.42,0.01,0,0
BELLVILLE 4 1,230066,1,13.8,3.98,0,0.0,7,1.0364913,-12.212731,138.0,1,1.1,0.9,27.45,0.02,0,0
SCHULENBURG 5 1,230067,1,11.3,1.73,0,0.0,6,1.0390748,-5.646065,138.0,1,1.1,0.9,27.45,0.01,0,0
BRENHAM 5 1,230068,1,0.0,0.0,0,87.4,6,1.0333645,-4.231114,345.0,1,1.1,0.9,27.45,0.02,0,0
BRENHAM 5 2,230069,1,48.1,17.1,0,0.0,6,1.0321417,-8.440737,138.0,1,1.1,0.9,27.46,0.02,0,0
LA GRANGE 4 1,230070,1,18.6,5.2,0,0.0,6,1.0353513,-7.348865,138.0,1,1.1,0.9,27.45,0.02,0,0
COLUMBUS 2 1,230071,1,15.1,5.2,0,0.0,6,1.0345938,-9.253637,138.0,1,1.1,0.9,27.45,0.02,0,0
HEMPSTEAD 4 1,230072,1,0.0,0.0,0,61.6,7,1.0346641,-12.894729,345.0,1,1.1,0.9,27.44,0.01,0,0
HEMPSTEAD 4 2,230073,1,104.0,65.0,0,0.0,7,1.019421,-16.597836,138.0,1,1.1,0.9,27.46,0.01,0,0
BRENHAM 6 1,230074,1,9.2,1.5,0,0.0,6,1.0322304,-8.742924,138.0,1,1.1,0.9,27.46,0.02,0,0
GIDDINGS 3 1,230075,1,15.3,2.18,0,0.0,6,1.0396325,-2.069231,138.0,1,1.1,0.9,27.45,0.0,0,0
GIDDINGS 4 1,230076,1,0.67,0.22,0,0.0,6,1.0382027,-2.095084,138.0,1,1.1,0.9,27.45,0.01,0,0
COLUMBUS 3 1,230077,1,4.5,1.43,0,0.0,6,1.0348453,-8.939199,138.0,1,1.1,0.9,27.45,0.02,0,0
HEMPSTEAD 5 1,230078,1,10.0,2.18,0,0.0,7,1.0183394,-16.625869,138.0,1,1.1,0.9,27.46,0.01,0,0
NAVASOTA 1 1,230079,1,1.58,0.45,0,0.0,8,1.0352161,-10.2224,138.0,1,1.1,0.9,27.49,-0.04,0,0
IOLA 1 1,230080,1,0.0,0.0,0,0.0,8,1.0402291,-8.741395,345.0,1,1.1,0.9,27.5,-0.01,0,0
IOLA 1 2,230081,1,4.5,1.35,0,0.0,8,1.0413878,-9.772302,138.0,1,1.1,0.9,27.5,-0.02,0,0
MADISONVILLE 1 1,230082,1,13.7,6.15,0,0.0,7,1.0383467,-17.866944,138.0,1,1.1,0.9,27.34,0.0,0,0
MIDWAY 1 1,230083,1,5.2,1.43,0,0.0,8,1.0390716,-17.691606,138.0,1,1.1,0.9,27.34,0.0,0,0
COLLEGE STATION 1 1,230084,1,4.25,1.13,0,0.0,8,1.0355384,-9.329112,138.0,1,1.1,0.9,27.5,-0.04,0,0
HUNTSVILLE 1 1,230085,1,19.1,6.8,0,0.0,8,1.0366778,-14.056436,138.0,1,1.1,0.9,27.5,-0.03,0,0
PLANTERSVILLE 2 1,230086,1,5.9,1.95,0,0.0,8,1.0307875,-14.051671,138.0,1,1.1,0.9,27.49,-0.03,0,0
DODGE 1 1,230087,1,10.2,2.56,0,0.0,7,1.0460185,-15.477418,138.0,1,1.1,0.9,27.34,0.0,0,0
RICHARDS 1 1,230088,1,5.7,0.68,0,0.0,7,1.0425597,-11.254038,138.0,1,1.1,0.9,27.5,-0.03,0,0
SNOOK 1 1,230089,1,1.8,0.38,0,0.0,8,1.0372318,-8.896625,138.0,1,1.1,0.9,27.48,-0.01,0,0
IOLA 2 1,230090,1,5.8,1.95,0,0.0,8,1.0401433,-9.693262,138.0,1,1.1,0.9,27.5,-0.03,0,0
IOLA 3 1,230091,1,1.95,0.6,0,0.0,8,1.0390056,-9.639572,138.0,1,1.1,0.9,27.5,-0.03,0,0
SHIRO 1 1,230092,1,6.8,0.38,0,0.0,8,1.0388161,-11.102764,138.0,1,1.1,0.9,27.5,-0.03,0,0
ANDERSON 1 1,230093,1,6.8,2.41,0,0.0,8,1.0364349,-10.030139,138.0,1,1.1,0.9,27.5,-0.04,0,0
BEDIAS 1 1,230094,1,5.9,1.28,0,0.0,7,1.0401448,-11.80772,138.0,1,1.1,0.9,27.5,-0.03,0,0
WASHINGTON 5 1,230095,1,3.54,0.3,0,0.0,6,1.0356443,-9.814968,138.0,1,1.1,0.9,27.48,-0.02,0,0
PLANTERSVILLE 3 1,230096,1,0.54,0.17,0,106.4,8,1.0391023,-18.437354,138.0,1,1.1,0.9,27.47,-0.01,0,0
PLANTERSVILLE 4 1,230097,1,8.9,1.88,0,0.0,8,1.0315639,-16.980308,138.0,1,1.1,0.9,27.48,-0.02,0,0
MADISONVILLE 2 1,230098,1,2.94,0.45,0,0.0,7,1.0432292,-16.891362,138.0,1,1.1,0.9,27.34,0.0,0,0
MIDWAY 2 1,230099,1,3.8,1.28,0,0.0,8,1.0396662,-17.613701,138.0,1,1.1,0.9,27.34,0.0,0,0
NORTH ZULCH 1 1,230100,1,4.25,0.9,0,0.0,8,1.0417298,-17.422382,138.0,1,1.1,0.9,27.34,0.0,0,0
NORTH ZULCH 2 1,230101,1,5.1,1.35,0,0.0,8,1.0361588,-3.400627,138.0,1,1.1,0.9,27.5,0.04,0,0
MADISONVILLE 3 1,230102,1,6.2,1.65,0,0.0,7,1.0390753,-17.857463,138.0,1,1.1,0.9,27.34,0.0,0,0
MIDWAY 3 1,230103,1,1.39,0.3,0,-6.9,8,1.0423346,-15.422578,138.0,1,1.1,0.9,27.34,0.0,0,0
HUNTSVILLE 2 1,230104,1,1.48,0.15,0,0.0,8,1.0405955,-12.925941,138.0,1,1.1,0.9,27.5,-0.03,0,0
RIVERSIDE 1 1,230105,1,0.9,0.3,0,0.0,8,1.035088,-15.247755,138.0,1,1.1,0.9,27.5,-0.03,0,0
SHIRO 2 1,230106,1,4.25,1.2,0,0.0,8,1.0373627,-13.014131,138.0,1,1.1,0.9,27.5,-0.03,0,0
PLANTERSVILLE 5 1,230107,1,5.4,1.35,0,0.0,8,1.0354428,-9.809355,138.0,1,1.1,0.9,27.49,-0.04,0,0
NORMANGEE 1 1,230108,1,2.86,0.9,0,0.0,8,1.0428869,-17.123302,138.0,1,1.1,0.9,27.34,0.0,0,0
NORTH ZULCH 3 1,230109,1,3.69,0.38,0,0.0,8,1.0393085,-9.97878,138.0,1,1.1,0.9,27.5,-0.04,0,0
IOLA 4 1,230110,1,6.9,1.28,0,0.0,8,1.0369593,-9.535507,138.0,1,1.1,0.9,27.5,-0.04,0,0
NAVASOTA 2 1,230111,1,5.7,1.88,0,0.0,8,1.0340524,-10.968542,138.0,1,1.1,0.9,27.49,-0.03,0,0
HUNTSVILLE 3 1,230112,1,0.57,0.19,0,0.0,8,1.0438153,-15.418948,138.0,1,1.1,0.9,27.34,0.0,0,0
NEW WAVERLY 6 1,230113,1,1.95,0.22,0,0.0,7,1.0414466,-11.985765,138.0,1,1.1,0.9,27.5,-0.03,0,0
LEONA 1 1,230114,1,1.8,0.6,0,0.0,8,1.0417557,-17.096828,138.0,1,1.1,0.9,27.34,0.0,0,0
LOVELADY 1 1,230115,1,1.58,0.22,0,0.0,8,1.0451964,-15.40157,138.0,1,1.1,0.9,27.34,0.0,0,0
NAVASOTA 3 1,230116,1,17.1,5.5,0,0.0,8,1.0364995,-9.007098,138.0,1,1.1,0.9,27.5,-0.05,0,0
HEARNE 1 1,230117,1,4.07,0.22,0,0.0,8,1.0401325,-2.514833,138.0,1,1.1,0.9,27.47,0.03,0,0
CALDWELL 1 1,230118,1,6.0,2.18,0,0.0,6,1.0373251,-6.462221,138.0,1,1.1,0.9,27.48,-0.01,0,0
MILANO 1 1,230119,1,5.3,0.98,0,0.0,6,1.0374646,-5.430574,138.0,1,1.1,0.9,27.46,0.0,0,0
ROCKDALE 1 1,230120,1,1.23,0.22,0,0.0,6,1.0365957,-3.676731,138.0,1,1.1,0.9,27.44,0.02,0,0
ROCKDALE 2 1,230121,1,3.54,0.45,0,0.0,6,1.0378376,-3.998592,138.0,1,1.1,0.9,27.44,0.01,0,0
ROSEBUD 3 1,230122,1,3.16,0.98,0,0.0,5,1.042326,1.22716,138.0,1,1.1,0.9,27.38,0.02,0,0
MILANO 2 1,230123,1,2.86,0.9,0,0.0,6,1.0422239,-1.829977,138.0,1,1.1,0.9,27.46,0.02,0,0
DIME BOX 3 1,230124,1,3.46,1.05,0,4.1,6,1.0390569,-4.294466,138.0,1,1.1,0.9,27.45,0.01,0,0
GAUSE 1 1,230125,1,5.3,1.88,0,0.0,6,1.0412629,-2.170905,138.0,1,1.1,0.9,27.47,0.02,0,0
CALDWELL 2 1,230126,1,0.23,0.07,0,0.0,6,1.0386425,-7.452944,138.0,1,1.1,0.9,27.48,-0.01,0,0
CALDWELL 3 1,230127,1,5.4,1.73,0,0.0,6,1.0385962,-7.316399,138.0,1,1.1,0.9,27.47,0.0,0,0
MUMFORD 1 1,230128,1,8.8,2.86,0,0.0,8,1.0392331,-9.351104,138.0,1,1.1,0.9,27.5,-0.03,0,0
HEARNE 2 1,230129,1,7.6,1.58,0,0.0,8,1.0362,-3.502671,138.0,1,1.1,0.9,27.5,0.03,0,0
SOMERVILLE 1 1,230130,1,3.31,0.83,0,8.1,6,1.0391169,-7.645053,138.0,1,1.1,0.9,27.48,-0.02,0,0
SNOOK 2 1,230131,1,1.49,0.53,0,0.0,6,1.0387631,-7.954843,138.0,1,1.1,0.9,27.48,-0.02,0,0
BRYAN 1 1,230132,1,5.0,1.58,0,0.0,8,1.0388846,-7.086102,138.0,1,1.1,0.9,27.5,-0.05,0,0
SNOOK 3 1,230133,1,0.77,0.15,0,0.0,6,1.0381177,-8.468255,138.0,1,1.1,0.9,27.48,-0.02,0,0
CALVERT 1 1,230134,1,1.5,0.22,0,0.0,8,1.0444692,2.573228,138.0,1,1.1,0.9,27.38,0.02,0,0
CAMERON 1 1,230135,1,3.39,0.98,0,0.0,6,1.0401261,-1.184606,138.0,1,1.1,0.9,27.42,0.02,0,0
CALVERT 2 1,230136,1,4.7,1.35,0,0.0,8,1.0442676,0.095652,138.0,1,1.1,0.9,27.41,0.03,0,0
CAMERON 2 1,230137,1,1.03,0.22,0,0.0,6,1.0376922,-1.991412,138.0,1,1.1,0.9,27.42,0.02,0,0
CAMERON 3 1,230138,1,4.6,1.28,0,0.0,6,1.0390836,-1.925794,138.0,1,1.1,0.9,27.44,0.02,0,0
MILANO 3 1,230139,1,1.88,0.53,0,0.0,6,1.0371018,-5.652972,138.0,1,1.1,0.9,27.47,0.0,0,0
CALDWELL 4 1,230140,1,6.8,2.26,0,0.0,6,1.0386667,-7.487879,138.0,1,1.1,0.9,27.48,-0.01,0,0
SOMERVILLE 2 1,230141,1,1.03,0.38,0,15.9,6,1.0397523,-7.746998,138.0,1,1.1,0.9,27.47,0.01,0,0
REAGAN 1 1,230142,1,1.5,0.3,0,0.0,5,1.0431485,2.164506,138.0,1,1.1,0.9,27.37,0.02,0,0
CALVERT 3 1,230143,1,2.49,0.53,0,0.0,8,1.0441139,1.840145,138.0,1,1.1,0.9,27.39,0.02,0,0
FRANKLIN 1 1,230144,1,2.49,0.45,0,0.0,8,1.0420006,-17.307529,138.0,1,1.1,0.9,27.34,0.0,0,0
ROCKDALE 3 1,230145,1,3.54,0.53,0,0.0,6,1.036672,-2.595919,138.0,1,1.1,0.9,27.42,0.02,0,0
HEARNE 3 1,230146,1,2.41,0.83,0,0.0,8,1.0366026,-3.359212,138.0,1,1.1,0.9,27.5,0.04,0,0
HEARNE 4 1,230147,1,3.16,0.45,0,0.0,8,1.0445332,2.73914,138.0,1,1.1,0.9,27.38,0.02,0,0
SNOOK 4 1,230148,1,3.8,0.68,0,0.0,6,1.0384712,-7.248693,138.0,1,1.1,0.9,27.49,-0.03,0,0
BREMOND 1 1,230149,1,10.6,2.18,0,0.0,8,1.0437669,3.37507,138.0,1,1.1,0.9,27.36,0.02,0,0
MEXIA 1 1,230150,1,12.4,1.58,0,0.0,5,1.0337093,2.552281,138.0,1,1.1,0.9,27.34,0.01,0,0
DONIE 1 1,230151,1,4.8,1.58,0,0.0,8,1.0405256,-17.301217,138.0,1,1.1,0.9,27.34,0.0,0,0
DONIE 2 1,230152,1,4.7,1.43,0,0.0,8,1.0403322,5.705674,138.0,1,1.1,0.9,27.34,0.01,0,0
BREMOND 2 1,230153,1,3.89,1.13,0,0.0,5,1.0422897,3.97811,138.0,1,1.1,0.9,27.36,0.01,0,0
MART 3 1,230154,1,0.47,0.12,0,0.0,5,1.0331941,2.069715,138.0,1,1.1,0.9,27.35,0.0,0,0
TEAGUE 1 1,230155,1,2.56,0.38,0,0.0,8,1.0331429,2.973667,138.0,1,1.1,0.9,27.34,0.01,0,0
GROESBECK 1 1,230156,1,3.24,0.9,0,0.0,5,1.0377422,3.508113,138.0,1,1.1,0.9,27.35,0.01,0,0
GROESBECK 2 1,230157,1,3.39,0.6,0,0.0,5,1.0388265,4.53402,138.0,1,1.1,0.9,27.34,0.01,0,0
THORNTON 1 1,230158,1,9.8,1.65,0,0.0,5,1.0421761,6.365474,138.0,1,1.1,0.9,27.34,0.01,0,0
KOSSE 1 1,230159,1,1.31,0.38,0,0.0,5,1.0397265,3.86055,138.0,1,1.1,0.9,27.35,0.01,0,0
TEAGUE 2 1,230160,1,5.3,1.65,0,0.0,8,1.0410804,-16.952435,138.0,1,1.1,0.9,27.34,0.0,0,0
BUFFALO 1 1,230161,1,2.11,0.68,0,0.0,8,1.0417218,-16.451468,138.0,1,1.1,0.9,27.34,0.0,0,0
JEWETT 1 1,230162,1,4.25,1.28,0,0.0,8,1.0447777,7.030328,138.0,1,1.1,0.9,27.34,0.01,0,0
BUFFALO 2 1,230163,1,4.16,0.83,0,0.0,8,1.041833,-15.696436,138.0,1,1.1,0.9,27.34,0.0,0,0
JEWETT 2 1,230164,1,0.43,0.12,0,0.0,8,1.0427146,-15.991468,138.0,1,1.1,0.9,27.34,0.0,0,0
KOSSE 2 1,230165,1,1.73,0.6,0,0.0,5,1.0402793,4.412239,138.0,1,1.1,0.9,27.35,0.01,0,0
KOSSE 3 1,230166,1,4.25,1.43,0,0.0,5,1.0411832,4.040327,138.0,1,1.1,0.9,27.35,0.01,0,0
FRANKLIN 2 1,230167,1,1.65,0.53,0,0.0,8,1.0442712,5.436157,138.0,1,1.1,0.9,27.35,0.01,0,0
FRANKLIN 3 1,230168,1,3.16,0.83,0,0.0,8,1.0451989,3.672237,138.0,1,1.1,0.9,27.37,0.02,0,0
FLYNN 1 1,230169,1,1.88,0.68,0,0.0,8,1.0400951,-17.764793,138.0,1,1.1,0.9,27.34,0.0,0,0
JEWETT 3 1,230170,1,2.18,0.3,0,0.0,8,1.0422374,-15.655512,138.0,1,1.1,0.9,27.34,0.0,0,0
LEONA 2 1,230171,1,2.79,0.6,0,0.0,8,1.0426888,-17.134778,138.0,1,1.1,0.9,27.34,0.0,0,0
NORMANGEE 2 1,230172,1,3.01,0.53,0,0.0,8,1.0403137,-17.70969,138.0,1,1.1,0.9,27.34,0.0,0,0
MARQUEZ 1 1,230173,1,5.7,1.43,0,0.0,8,1.0444491,6.63244,138.0,1,1.1,0.9,27.34,0.01,0,0
MARQUEZ 2 1,230174,1,3.09,0.75,0,0.0,8,1.044698,6.844876,138.0,1,1.1,0.9,27.34,0.01,0,0
REAGAN 2 1,230175,1,2.94,0.83,0,0.0,5,1.0442812,2.340996,138.0,1,1.1,0.9,27.37,0.01,0,0
GROESBECK 3 1,230176,1,0.73,0.21,0,0.0,5,1.037673,3.34605,138.0,1,1.1,0.9,27.35,0.01,0,0
FRANKLIN 4 1,230177,1,3.69,0.6,0,0.0,8,1.0399489,-17.791531,138.0,1,1.1,0.9,27.34,0.0,0,0
BUFFALO 3 1,230178,1,3.39,0.68,0,0.0,8,1.0418804,-15.297184,138.0,1,1.1,0.9,27.34,0.0,0,0
MART 4 1,230179,1,1.21,0.3,0,0.0,5,1.0347256,2.585383,138.0,1,1.1,0.9,27.35,0.01,0,0
THORNTON 2 1,230180,1,1.32,0.45,0,0.0,5,1.0403327,5.131675,138.0,1,1.1,0.9,27.34,0.01,0,0
CENTERVILLE 1 1,230181,1,2.79,0.53,0,0.0,8,1.0429625,-13.894286,138.0,1,1.1,0.9,27.35,0.0,0,0
BUFFALO 4 1,230182,1,0.88,0.08,0,0.0,8,1.0407849,-14.919833,138.0,1,1.1,0.9,27.34,0.0,0,0
CENTERVILLE 2 1,230183,1,4.5,1.58,0,0.0,8,1.0423819,-16.768538,138.0,1,1.1,0.9,27.34,0.0,0,0
CROCKETT 1 1,230184,1,1.88,0.3,0,0.0,8,1.0427317,-14.185412,138.0,1,1.1,0.9,27.34,0.0,0,0
LOVELADY 2 1,230185,1,1.65,0.15,0,0.0,8,1.0445294,-16.019906,138.0,1,1.1,0.9,27.34,0.0,0,0
CROCKETT 2 1,230186,1,1.58,0.45,0,0.0,8,1.0427521,-14.149093,138.0,1,1.1,0.9,27.34,0.0,0,0
PENNINGTON 1 1,230187,1,1.88,0.22,0,0.0,8,1.0441391,-14.595693,138.0,1,1.1,0.9,27.34,0.0,0,0
CENTERVILLE 3 1,230188,1,3.54,0.83,0,0.0,8,1.0420006,-13.511316,138.0,1,1.1,0.9,27.34,0.0,0,0
LOVELADY 3 1,230189,1,1.23,0.38,0,0.0,8,1.0446827,-15.301782,138.0,1,1.1,0.9,27.34,0.0,0,0
CENTERVILLE 4 1,230190,1,2.34,0.53,0,0.0,8,1.0419447,-13.557171,138.0,1,1.1,0.9,27.34,0.0,0,0
RICHARDS 2 1,230191,1,2.79,0.68,0,0.0,8,1.0113326,-20.185935,69.0,1,1.1,0.9,27.5,-0.03,0,0
PLANTERSVILLE 6 1,230192,1,5.7,1.28,0,0.0,8,1.0097165,-20.367225,69.0,1,1.1,0.9,27.49,-0.03,0,0
MONTGOMERY 5 1,230193,1,8.2,0.3,0,0.0,7,1.0101747,-20.141957,69.0,1,1.1,0.9,27.5,-0.03,0,0
MONTGOMERY 6 1,230194,1,11.7,2.94,0,0.0,7,1.0089897,-19.637589,69.0,1,1.1,0.9,27.5,-0.04,0,0
MONTGOMERY 7 1,230195,1,3.54,0.75,0,0.0,7,1.0110571,-20.476984,69.0,1,1.1,0.9,27.49,-0.03,0,0
RICHARDS 3 1,230196,1,1.58,0.3,0,0.0,8,1.010337,-19.863715,69.0,1,1.1,0.9,27.5,-0.03,0,0
PLANTERSVILLE 7 1,230197,1,5.7,1.8,0,0.0,8,1.0067304,-23.955472,69.0,1,1.1,0.9,27.48,0.0,0,0
JEWETT 4 1,230198,1,3.98,0.98,0,0.0,8,1.043131,-16.192152,138.0,1,1.1,0.9,27.34,0.0,0,0
FRANKLIN 5 1,230199,1,5.7,0.45,0,0.0,8,1.0448433,3.000432,138.0,1,1.1,0.9,27.37,0.02,0,0
LEONA 3 1,230200,1,3.16,0.98,0,0.0,8,1.0434068,-16.498365,138.0,1,1.1,0.9,27.34,0.0,0,0
NORMANGEE 3 1,230201,1,4.25,1.2,0,0.0,8,1.0403459,-17.699007,138.0,1,1.1,0.9,27.34,0.0,0,0
NORMANGEE 4 1,230202,1,2.26,0.68,0,0.0,8,1.0423571,-17.277313,138.0,1,1.1,0.9,27.34,0.0,0,0
